epoch,MAE,MSE
703,84.52763103485107,25493.12953125
704,79.99969902038575,23677.226333007813
705,79.045728225708,21078.859150390625
706,78.76497669219971,22497.958422851563
707,79.0023564529419,21582.915893554688
708,78.07278579711914,21727.082822265624
709,78.75644638061523,22035.187514648438
710,81.52259380340575,22706.66099609375
711,78.73601715087891,21617.718315429687
712,78.9131565475464,22612.697001953125
713,81.70557991027832,22950.8886328125
714,79.23647567749023,21740.606015625
715,83.23654350280762,22837.886938476564
716,78.54371974945069,22369.876723632813
717,80.55028060913087,22415.693461914063
718,83.74335098266602,23899.786923828124
719,81.80198139190674,22804.960859375
720,80.82668025970459,22730.411787109377
721,79.33933513641358,22111.46173339844
722,78.9557459640503,22642.00031738281
723,75.33144664764404,20305.116450195314
724,80.4503702545166,22965.23095703125
725,79.08805515289306,22560.675537109375
726,78.1693907546997,22437.014995117188
727,84.12052856445312,25014.75602050781
728,79.90518711090088,21674.976118164064
729,79.69383930206298,22068.48361328125
730,80.72468742370606,21882.25028808594
731,80.72709865570069,23611.121513671875
732,79.08446075439453,21896.646987304688
733,72.00449359893798,19105.819091796875
734,79.9374460220337,21837.8300390625
735,82.5411470413208,24227.35171875
736,78.31514781951904,21084.26330078125
737,74.96606983184815,20288.970424804687
738,79.17827243804932,22209.210927734373
739,80.0386281967163,23633.44254394531
740,80.23395256042481,22491.183354492186
741,80.3046675491333,23018.71421875
742,82.00762428283691,23817.865009765625
743,78.24706325531005,21756.55283203125
744,78.67596321105957,21706.959599609374
745,80.81302265167237,23202.699970703125
746,74.39731006622314,19876.698994140625
747,78.80784355163574,21380.309384765624
748,79.46651969909668,22717.471098632814
749,80.14373218536377,22338.9032421875
750,77.83948619842529,21814.721293945313
751,77.03291690826416,21992.329287109376
752,81.56605583190918,23398.090546875
753,82.37202293395995,24435.697373046874
754,79.10936195373534,21844.886279296876
755,78.30080368041992,22041.04693359375
756,77.15748397827149,21260.12494140625
757,81.13879199981689,23388.596201171877
758,78.7430556488037,22814.401645507813
759,76.48486152648925,20417.5101171875
760,78.23688236236572,21990.885732421873
761,76.84386878967285,21613.743618164062
762,78.35310153961181,21174.08923828125
763,76.88698028564453,21815.208583984375
764,80.10358726501465,22622.24969238281
765,76.97593376159668,22037.75408691406
766,80.74083633422852,23201.473056640625
767,73.80949161529541,19809.597138671874
768,75.87294048309326,20766.185
769,79.05806987762452,22362.016142578126
770,79.65690711975098,22795.30729980469
771,77.41299674987793,21133.95134765625
772,75.21285667419434,20321.5821484375
773,77.84343067169189,21323.235903320314
774,81.57629188537598,23194.292802734373
775,78.0517720413208,21097.567778320314
776,76.90337589263916,21293.27111328125
777,80.8676794052124,21695.639482421873
778,78.37372901916504,22149.908100585937
779,76.25129608154298,20619.089428710937
780,78.13678714752197,21842.929008789062
781,76.25204704284668,20946.27619628906
782,78.18299644470216,22216.76447265625
783,77.35383041381836,20649.76249511719
784,75.98401615142822,20789.066064453124
785,79.80417697906495,22350.1083984375
786,74.95943572998047,20348.339946289063
787,76.70812957763673,21665.35841796875
788,79.52201374053955,21897.976967773437
789,76.12673400878906,20225.871982421875
790,75.99664501190186,20432.718500976564
791,77.19410106658935,20955.613237304686
792,75.70363342285157,21055.097290039062
