epoch,MAE,MSE
180,93.06027030944824,20500.00044921875
181,89.4354109954834,19242.326645507812
182,89.51384353637695,19223.450288085936
183,90.68336109161378,19556.2321484375
184,90.25205406188965,19110.783784179686
185,93.30755123138428,21128.704658203125
186,87.79700050354003,18113.289111328126
187,91.3402250289917,20437.510522460936
188,92.64349304199219,20528.927080078123
189,91.85948097229004,21033.49017578125
190,91.95734733581543,19268.092666015626
191,95.45905544281005,22295.66501953125
192,88.6705158996582,18288.7505859375
193,92.26843658447265,19934.976875
194,89.75147247314453,18820.715146484374
195,87.93470996856689,19259.42787109375
196,91.1964767074585,19800.65359375
197,88.04231475830078,18526.895053710938
198,88.88843368530273,18690.09423828125
199,88.39503852844238,18285.415751953125
200,90.51667407989503,18862.173237304687
201,89.02251110076904,18197.48750488281
202,89.71363571166992,18839.98113769531
203,90.4811157989502,19451.3278515625
204,90.31658557891846,19338.632177734376
205,88.67160358428956,18537.443505859374
206,90.73233386993408,19442.1056640625
207,90.33984394073487,18908.46685546875
208,87.68725547790527,17632.780029296875
209,86.8529009628296,18321.712470703125
210,89.36588218688965,18610.181142578123
211,90.80786331176758,19166.44169921875
212,86.717493019104,17746.43749511719
213,87.67764236450195,18329.890727539063
214,87.8987260055542,18255.436279296875
215,90.34841197967529,19372.185483398436
216,90.18977882385254,18884.14544921875
217,88.96270172119141,18238.160146484373
218,89.98433303833008,19939.98017578125
219,89.23418167114258,18067.463525390624
220,90.12092956542969,18846.59572753906
221,90.64603744506836,19476.18931640625
222,87.954455909729,17876.451259765625
223,90.51911712646485,19414.238837890625
224,87.4310952758789,17869.614736328123
225,87.6536298751831,18116.013588867187
226,90.9462606048584,19173.538232421874
227,87.8971830368042,17515.462548828124
228,89.80990131378174,19402.156650390625
229,88.20872631072999,18176.040029296873
230,88.83507099151612,19272.67396484375
231,86.36236152648925,17001.364716796874
232,87.30842811584472,17650.3510546875
233,88.74776187896728,18535.47974609375
234,87.19163108825684,17659.918603515624
235,87.62396530151368,18534.455859375
236,88.2538695526123,18662.170908203127
237,86.43791095733643,17314.992197265627
238,85.93848457336426,17793.85577636719
239,89.4294764328003,19419.47736328125
240,87.08573837280274,17205.331123046875
241,86.80532962799072,18068.245927734373
242,86.83142169952393,17708.67984863281
243,88.5908194732666,18966.813583984374
244,88.41768482208252,18382.170859375
245,90.02308975219727,18707.0550390625
246,87.98695358276368,17576.4791796875
247,88.69902786254883,20051.69671875
248,87.67529300689698,18507.722377929687
249,89.2669652557373,18763.571669921876
250,86.58705936431885,18383.022739257813
251,85.12515483856201,17225.554482421874
252,85.89784511566162,17420.295043945312
253,87.69328479766845,17889.42517578125
254,88.98057781219482,19241.460537109375
255,87.52308322906494,18543.6475
256,87.5048902130127,18808.831240234376
257,85.3686697769165,17989.62970703125
258,86.650026512146,17414.6060546875
259,86.0911305618286,17324.024497070313
260,88.10539924621582,18751.831318359375
261,87.99236759185791,17794.59785644531
262,84.29694446563721,17172.14771484375
263,87.86015224456787,18885.206508789062
264,85.72530780792236,17868.95461425781
265,86.00873428344727,17710.335327148438
266,86.07726757049561,17821.83118652344
267,89.58438762664795,19672.31818359375
268,87.74313102722168,18330.22526855469
269,85.67268867492676,17778.043833007814
270,89.22674186706543,19032.30865234375
271,84.27429325103759,16645.08690917969
272,85.19141441345215,16674.97123046875
273,87.78182880401611,18710.013637695312
274,87.00070343017578,17934.158359375
275,85.93857643127441,16667.737490234376
276,85.38262672424317,16831.821254882812
277,86.1814414215088,18001.260205078124
278,85.96318222045899,17568.650004882813
279,86.76059787750245,18495.879467773437
280,85.25995262145996,17316.926552734374
281,88.0544857788086,18494.510859375
282,90.1149802017212,20083.388271484375
283,88.2576746749878,18594.0392578125
284,86.4583583831787,17865.34501464844
285,87.24067226409912,18582.367143554686
286,87.21040267944336,18077.707177734374
287,86.52212707519531,17407.7988671875
288,88.57864803314209,18422.9774609375
289,88.582396774292,18558.6184765625
290,85.3206011581421,17008.916650390624
291,85.97311882019044,17607.70671386719
292,89.2394023513794,19995.874658203124
293,84.27288116455078,17008.028374023437
294,86.95455505371093,18463.683579101562
295,86.88443614959716,17170.19001953125
296,88.36808151245117,18461.971381835938
297,86.57906005859375,17678.97025390625
298,85.7812395477295,17848.088447265625
299,87.93019645690919,18383.103935546875
300,85.22437034606934,16773.74994140625
301,86.51609367370605,17403.424545898437
302,86.27993236541748,17855.28771484375
303,86.35357780456543,17719.308486328126
304,89.45517326354981,19241.049638671873
305,86.44177154541016,17633.621455078126
306,84.54336399078369,17470.676005859375
307,85.94648590087891,17075.493994140626
308,83.29059642791748,16554.37761230469
309,86.19364677429199,17384.035634765623
310,84.25589530944825,16744.940209960936
311,87.3798331451416,18936.96354003906
312,86.72934532165527,18474.8934765625
313,86.0694002532959,17793.580302734375
314,86.71910133361817,18273.354423828125
315,85.55630584716796,17800.806225585937
316,87.57233646392822,17561.88177734375
317,85.8024698638916,17451.957895507814
318,86.17058151245118,17170.558061523436
319,83.36922145843506,17143.73601074219
320,85.62820850372314,17582.287739257812
321,88.69367671966553,18217.55342285156
322,84.77057010650634,16802.244814453126
323,89.19765735626221,18635.5911328125
324,87.02037376403808,18000.252138671876
325,85.06123668670654,17616.07380859375
326,84.96800022125244,17363.85376953125
327,87.30322315216064,17906.0132421875
328,82.09004219055176,15445.5384375
329,86.35827770233155,17338.693564453126
330,83.84539955139161,17268.45883300781
331,85.66054439544678,17551.35376953125
332,84.82168766021728,16963.99490234375
333,82.98104846954345,16150.717421875
334,83.09408283233643,16131.800263671876
335,84.82849300384521,17504.497524414062
336,85.84663932800294,18179.56892578125
337,86.30407665252686,17501.957080078126
338,83.71929981231689,16370.314135742188
339,88.844527053833,18504.616611328125
340,86.09553619384765,17408.245166015626
341,84.97247680664063,17180.04982421875
342,86.09777549743653,17545.6715234375
343,83.93525260925293,16028.447221679688
344,84.5776847076416,16767.632783203124
345,87.70065605163575,18341.810390625
346,86.10957977294922,17211.007250976563
347,85.12475559234619,17014.9887109375
348,87.26397563934326,18532.88932128906
349,85.86553993225098,16941.861376953126
350,82.77478015899658,15620.721728515626
351,85.21965129852295,17171.856025390625
352,86.81173553466797,17555.10990234375
353,83.84805885314941,17065.74250488281
354,84.4158570098877,16799.653305664062
355,85.21740161895752,16635.517744140627
356,84.9691791152954,17223.432397460936
357,85.50676567077636,17723.533623046875
358,86.01443546295167,17261.998017578124
359,84.33123001098633,16373.4101171875
360,85.63968433380127,17501.947670898437
361,84.11859642028809,17047.426259765623
362,86.4334062576294,18310.7459765625
363,88.94870738983154,18711.90888671875
364,86.93051120758057,17895.627509765625
365,81.90893112182617,15424.15095703125
366,89.36042953491211,18899.35912109375
367,82.79315448760987,16379.580258789063
368,86.07825912475586,17030.762900390626
369,85.2997855758667,17118.812431640625
370,86.69514072418212,17633.108759765626
371,85.02851222991943,16867.105571289063
372,85.2171720123291,17212.219145507814
373,86.54368766784668,17123.04568359375
374,84.43861312866211,16971.301962890626
375,85.44419734954835,17389.36554199219
376,85.55267261505126,17245.998486328124
377,84.9574564743042,16787.18478515625
378,85.1387453842163,17253.911669921876
379,83.73249904632569,15998.803002929688
380,87.17740600585938,17885.034970703124
381,85.31683208465576,17629.339858398438
382,85.81372364044189,17804.41096191406
383,86.76778503417968,17473.536206054687
384,84.99073444366455,17056.690634765626
385,84.07724437713622,16854.875063476564
386,84.5576749420166,17657.4516015625
387,85.86254371643066,17679.832783203125
388,85.51791149139405,17568.1849609375
389,84.92949508666992,17713.26680175781
390,84.07633293151855,16260.9078125
391,84.72923469543457,16565.25515625
392,86.4982120513916,17631.8919921875
393,84.64114463806152,16762.016796875
394,84.34934219360352,16576.089716796876
395,83.92807609558105,17206.473823242188
396,84.50856094360351,16461.62806640625
397,81.10032157897949,15356.86771484375
398,82.75392417907715,15962.838403320313
399,86.28027782440185,18106.639086914063
400,87.08904415130615,18413.602172851562
401,83.67654724121094,16307.166904296875
402,84.59625923156739,17529.6896875
403,84.21709133148194,16644.764736328125
404,84.88458400726319,16994.523955078126
405,85.00071895599365,17253.142543945312
406,84.74586906433106,17398.575004882812
407,85.12128463745117,17121.7171875
408,86.69782459259034,17183.83376953125
409,83.6303867340088,16656.456416015626
410,84.03714256286621,16948.262900390626
411,86.46249485015869,17845.096865234376
412,83.87779312133789,16379.1471875
413,85.12334560394287,17183.533608398437
414,84.2437115097046,16781.880390625
415,83.25574253082276,16544.776899414064
416,83.34161643981933,16206.225727539062
417,84.27797130584717,16759.3337890625
418,86.57535774230956,17948.363828125
419,83.89981590270996,16515.194111328125
420,83.74364223480225,15871.583520507813
421,86.21930694580078,17016.206162109374
422,85.73017112731934,17923.165615234375
423,85.71417163848876,17421.91537109375
424,85.46760814666749,17292.92244140625
425,83.62986621856689,16474.27310058594
426,85.42162757873535,17572.95306640625
427,84.76372428894042,16605.51646972656
428,81.12291332244872,15028.209375
429,86.24626976013184,17625.54701171875
430,84.51879997253418,17035.95214355469
431,86.14721378326416,18081.02927734375
432,85.4770571899414,17122.262314453124
433,83.82284484863281,16747.4625
434,83.64170280456543,16910.8169140625
435,85.1350259399414,17497.73372558594
436,86.01114376068115,17415.392314453125
437,85.16743488311768,17166.7398046875
438,85.22033641815186,16676.91970703125
439,84.0132723236084,16534.96666503906
440,86.20535320281982,18091.9991015625
441,85.01079780578613,17544.761596679688
442,84.2702872467041,16945.459545898437
443,83.24354217529297,16162.060161132813
444,83.47949405670165,16517.161499023438
445,83.55499881744385,16658.128198242186
446,85.66877502441406,17274.402758789063
447,84.52422409057617,17020.99357421875
448,84.01012680053711,16309.8606640625
449,84.85069007873535,16782.418852539064
450,84.25615333557128,16457.983388671873
451,86.960407371521,18404.834501953126
452,84.074649848938,17485.499384765626
453,84.52639213562011,17125.97004394531
454,84.72968406677246,16965.55650390625
455,83.3152010345459,16633.99349121094
456,84.92267269134521,16575.6526953125
457,83.31568820953369,16246.766831054687
458,82.5902108001709,16163.796376953125
459,82.99326759338379,16791.326064453126
460,82.16560493469238,15776.105815429688
461,85.40111526489258,17084.222592773436
462,83.88827491760254,16895.58809082031
463,82.06429809570312,15685.787587890625
464,83.42798694610596,16548.173876953126
465,84.48374698638916,16657.41669921875
466,84.51047130584716,17045.318818359374
467,85.45318302154541,17505.06544921875
468,81.52558868408204,15580.769946289063
469,85.7996768951416,17383.403330078127
470,82.24563934326171,15737.376723632813
471,83.65992168426514,16638.520913085937
472,84.8174112701416,16908.52431640625
473,82.29674945831299,15708.2092578125
474,83.86183017730713,16026.875151367187
475,83.86796165466309,16377.709013671874
476,85.18208633422852,17878.576606445313
477,84.27070533752442,17524.070083007813
478,86.8193369293213,18299.3684375
479,84.76390983581543,16610.790009765624
480,82.98940895080567,16092.868837890624
481,83.80566200256348,16727.882543945314
482,84.44200679779053,17341.53888671875
483,84.86296081542969,17007.999384765626
484,81.15280048370361,15723.8133984375
485,86.33179939270019,17745.918974609376
486,84.29640079498292,17415.444526367188
487,83.31474895477295,16171.01576171875
488,85.04367309570313,16814.03166015625
489,82.77819900512695,16418.836435546877
490,83.45607688903809,15896.23865234375
491,84.91487464904785,17042.01771484375
492,83.1796342086792,16383.056850585937
493,83.29637092590332,15784.014926757813
494,85.5183084487915,17418.7519140625
495,85.26615501403809,16966.547197265623
496,83.22300090789795,16194.983315429687
497,84.23174629211425,16435.05565917969
498,83.96816463470459,17459.115048828124
499,83.94450580596924,16572.254345703124
500,85.39296878814697,18021.332416992187
501,83.89843235015869,16573.689892578124
502,83.04463710784913,16106.14451171875
503,83.27329490661621,16137.926201171875
504,81.74101886749267,15793.55603515625
505,82.02474113464355,15612.606000976562
506,82.55535076141358,15756.956904296874
507,80.98905624389648,15230.045004882813
508,84.21297191619873,16420.7505859375
509,82.66573505401611,15997.495205078125
510,83.40950672149658,17234.296650390625
511,82.80237152099609,15692.471293945313
512,84.70313316345215,17383.5321484375
513,84.51281604766845,17036.766694335936
514,81.6261414718628,15717.945581054688
515,81.56541484832763,15888.779619140625
516,82.53331470489502,16109.959780273437
517,81.71854160308838,15357.49220703125
518,83.7070418548584,16398.04168457031
519,83.5513924407959,16347.861801757812
520,84.92738784790039,16687.845078125
521,81.834504737854,15616.853090820312
522,82.82832637786865,15724.718813476562
523,81.0033130645752,15325.719267578124
524,82.44688430786132,15687.477060546875
525,83.81292625427245,16689.384697265625
526,82.01896884918213,15515.804370117188
527,82.80229015350342,16724.720029296874
528,82.15213230133057,16098.769838867187
529,83.74603206634521,16137.358686523437
530,84.69763458251953,16799.38166015625
531,83.29030712127685,17078.811293945313
532,84.71808361053466,16618.326801757812
533,85.74567237854004,17318.819638671874
534,85.34232772827148,16843.90936035156
535,82.61024574279786,15894.158881835938
536,82.66687545776367,16260.321262207031
537,83.15728828430176,16431.849921875
538,83.47719638824464,16538.91970703125
539,83.30897941589356,16352.106391601563
540,84.9717043685913,17175.4664453125
541,82.07241954803467,15592.387368164062
542,82.65655548095702,16591.56638183594
543,84.8485096359253,16902.796171875
544,82.13131034851074,16045.917685546876
545,81.2175020980835,15137.38865234375
546,83.10485511779785,17028.86896972656
547,82.12262100219726,15777.810224609375
548,82.06943691253662,15828.605498046874
549,81.45059627532959,15700.225893554687
550,83.10440956115723,16795.001298828123
551,83.32096782684326,16145.3581640625
552,83.9774615097046,16697.18271484375
553,84.98405235290528,17234.00794921875
554,82.870502243042,16588.054125976563
555,85.80713085174561,17591.671342773436
556,83.02457313537597,16290.951127929688
557,82.84383781433105,16066.958364257813
558,83.7401586151123,16177.17443359375
559,84.07902042388916,16901.225498046875
560,83.17711967468261,16485.983471679687
561,83.08234924316406,16546.53044433594
562,85.43497901916504,17272.24974609375
563,84.16640125274658,16329.097465820312
564,81.80975818634033,15640.4997265625
565,85.56552223205567,17148.542744140625
566,84.56080871582031,16836.753471679687
567,82.73006191253663,16350.33755859375
568,83.74728008270263,16469.429907226564
569,84.17636306762695,16878.012041015623
570,83.78950992584228,16666.21998046875
571,82.86932430267333,16001.956728515624
572,82.99823860168458,15944.424008789063
573,81.82994564056396,15600.90259765625
574,84.6434398651123,17441.4098046875
575,82.7239912033081,15961.02564453125
576,85.2131621170044,17425.764833984376
577,83.91751605987548,17020.295844726563
578,82.36104606628417,15965.314497070312
579,82.19182056427002,16095.844912109374
580,84.9539077758789,17398.862138671873
581,80.74419429779053,15498.07826171875
582,82.44138305664063,15895.306459960937
583,84.60691326141358,16662.711103515627
584,82.89810146331787,16032.522265625
585,83.2280973815918,16192.348486328125
586,81.37651515960694,15125.289897460938
587,82.52897487640381,15389.1876171875
588,84.45638622283936,16489.714375
589,82.56736339569092,16123.455561523437
590,82.4701469039917,15394.705458984376
591,82.24350147247314,15511.013530273438
592,83.43050323486328,17089.716430664062
593,82.10581092834472,16325.823271484374
594,83.80640625,16975.45970703125
595,85.65430603027343,17848.87822265625
596,83.97578281402588,16948.846572265626
597,83.16062679290772,16211.0861328125
598,83.2459606552124,16072.313442382812
599,83.45573348999024,16715.13548828125
600,81.29881908416748,15200.071391601563
601,83.4392972946167,16853.29121582031
602,84.7138861465454,17578.343076171874
603,82.4383441543579,15775.582646484376
604,82.09435585021973,15635.101015625
605,82.37679439544678,15922.225532226563
606,83.9115938949585,16690.565029296875
607,82.9896632385254,16158.065541992188
608,83.60173988342285,16701.285561523437
609,82.26191055297852,15724.192758789062
610,82.16995162963867,16327.721069335938
611,83.03423610687256,16802.48435058594
612,83.37708156585694,16243.434145507812
613,82.96256061553954,16165.342299804688
614,83.15689338684082,16588.134892578124
615,82.34534198760986,16184.476245117188
616,82.25431423187256,15708.336787109374
617,79.70308647155761,14956.627333984376
618,82.8743157196045,16703.79765136719
619,82.40445018768311,15628.137041015625
620,82.25288940429688,15682.537978515626
621,83.28766387939453,17101.845185546874
622,81.6707632446289,15376.557202148437
623,83.28952854156495,17887.98248046875
624,85.42355697631837,17188.5020703125
625,82.37538494110107,16126.56091796875
626,82.85426597595215,15851.82826171875
627,84.90181896209717,17249.69986816406
628,83.90206455230712,16478.94544921875
629,80.35351634979249,15287.045571289062
630,79.99059982299805,15640.198325195313
631,81.36310497283935,15564.370751953125
632,80.68027721405029,15660.691884765625
633,82.53620872497558,16175.568896484376
634,80.62686679840088,14919.340317382812
635,83.16740787506103,15952.5653125
636,80.89962589263916,15621.646372070312
637,82.5141626739502,16165.616357421875
638,82.18090957641601,16166.22958984375
639,81.40401527404785,15402.435478515625
640,82.09594783782958,16032.231689453125
641,82.76052501678467,16867.396162109377
642,84.65582012176513,17356.202114257812
643,83.30229389190674,16999.0154296875
644,83.09642993927002,16355.49490234375
645,82.64466529846192,16238.047568359376
646,78.03365489959717,14250.532895507813
647,80.2800106048584,15754.342900390626
648,80.82293300628662,15318.841743164063
649,82.77880203247071,16205.400849609376
650,81.72409706115722,15355.066025390624
651,83.19082511901856,16165.916274414063
652,81.03249881744385,16273.152993164062
653,82.7221276473999,15887.411787109375
654,83.48953052520751,16542.226611328126
655,83.62649116516113,17008.58759765625
656,81.39932510375976,15835.168271484376
657,82.2611731338501,16524.772626953127
658,84.15302585601806,16250.291943359374
659,83.82991638183594,17598.453017578126
660,81.70393264770507,15404.471298828124
661,80.54877326965332,15869.857495117187
662,78.21109409332276,14068.890166015624
663,82.4134457397461,15812.579780273438
664,83.16904621124267,16032.628579101562
665,81.76747058868408,16054.19794921875
666,83.95985019683837,16707.56408203125
667,82.13940181732178,15682.581416015624
668,82.26139709472656,16288.627299804688
669,83.07913192749024,16288.905151367188
670,79.34183307647704,14722.018740234374
671,82.5030680847168,16271.926923828125
672,81.01023197174072,15954.499135742188
673,82.9064751815796,15964.623388671875
674,83.219055519104,16897.11601074219
675,82.28729972839355,15897.759653320312
676,82.8865319442749,16434.042739257813
677,82.28222629547119,16191.73638671875
678,81.3812532043457,15953.75650390625
679,84.96966648101807,16895.051064453124
680,80.76429836273194,15798.610029296875
681,83.03375404357911,16864.006274414063
682,81.32486846923828,15635.212216796876
683,81.56758502960206,15470.505932617187
684,85.19493087768555,16769.516967773438
685,85.29126194000244,17302.048505859377
686,82.16255241394043,16329.9534375
687,81.6170450592041,16194.507290039062
688,81.8671711730957,15599.174467773437
689,84.20535274505615,17100.13814453125
690,81.9982417678833,15977.288374023437
691,83.69874568939208,16657.754658203125
692,83.07800991058349,16743.58271972656
693,82.23172821044922,15922.91822265625
694,81.81023513793946,16224.9746875
695,82.95803855895996,16560.8990234375
696,83.81780780792236,16377.55166015625
697,82.43515426635742,16054.0889453125
698,81.8948983001709,15819.927119140624
699,81.19609718322754,15506.059448242188
700,82.68969520568848,16632.003071289062
701,81.41947490692138,15582.9724609375
702,81.09014667510986,15709.599145507813
703,82.5419758605957,16473.654575195313
704,80.98456745147705,15576.12744140625
705,80.10947212219239,15155.463862304687
706,82.07878223419189,15548.64416015625
707,79.50473545074463,14864.509770507813
708,82.65586250305176,17334.393120117187
709,81.98157230377197,16634.53244140625
710,81.92706809997559,16321.041723632812
711,82.15623249053955,16571.589716796876
712,79.82425342559814,15391.060727539063
713,82.8370915222168,16290.757412109375
714,82.39744609832763,16150.171518554687
715,80.15413551330566,15103.327133789062
716,84.32119731903076,16693.709462890623
717,80.75195220947266,15479.822451171874
718,81.82844604492188,15580.812216796876
719,80.51740978240967,15791.992475585937
720,81.02886379241943,16023.1514453125
721,80.04692417144776,15336.823090820313
722,80.89984020233155,15544.035732421875
723,82.30054138183594,15267.391352539062
724,84.11397701263428,16664.859897460938
725,82.9119062423706,16716.347060546876
726,84.40387714385986,16554.384233398436
727,80.49344062805176,15587.2618359375
728,84.23908367156983,16670.782275390626
729,82.49010360717773,16147.3109375
730,83.69016426086426,16306.737446289062
731,83.0903805923462,16053.947446289063
732,81.09477668762207,15633.063637695312
733,82.42316871643067,16198.862314453125
734,81.57435123443604,15442.513032226563
735,81.38729686737061,15188.264721679687
736,80.7077590560913,15457.30478515625
737,83.70849555969238,17428.155224609374
738,80.06729721069335,15654.17056640625
739,84.99756561279297,16747.817578125
740,80.79777809143066,15412.1853515625
741,83.35628467559815,16448.931860351564
742,81.646802444458,15861.386435546876
743,78.90968605041503,14488.014560546875
744,80.2932339477539,15219.192758789062
745,80.76004207611084,16257.27146484375
746,82.6380643081665,16436.504252929688
747,81.36590324401855,15119.757119140624
748,83.83562709808349,16640.827470703123
749,82.6568660736084,16834.190625
750,82.34298957824707,15580.192006835938
751,82.73735172271728,15867.2257421875
752,81.43520446777343,15710.18509765625
753,81.03656860351562,15600.055849609374
754,80.84458374023437,15500.345463867188
755,82.33722213745118,16347.2600390625
756,82.94687564849853,16616.151108398437
757,81.24766063690186,15333.490131835937
758,79.61441200256348,15577.839975585937
759,81.84231784820557,15523.117241210937
760,81.63988704681397,15871.702250976563
761,79.87816413879395,15020.5671875
762,81.23121685028076,15729.980903320313
763,83.60103523254395,16246.710966796874
764,80.45284812927247,15199.583344726563
765,82.16755813598633,15993.247045898437
766,85.09066162109374,17325.585283203123
767,84.21633617401123,16639.30482421875
768,79.60191886901856,14516.416342773438
769,83.49022842407227,16345.837099609374
770,84.64064888000489,17095.074697265623
771,83.84905780792236,16371.566298828126
772,81.45319858551025,15829.913247070312
773,81.13199104309082,15664.554731445312
774,79.90489952087403,15144.080390625
775,80.58409446716308,15800.654106445312
776,82.06937576293946,16657.042958984373
777,80.9600552368164,15521.358627929687
778,82.38755458831787,16121.64333984375
779,82.52500038146972,16122.2568359375
780,79.30336505889892,15169.429184570312
781,81.9751019668579,15940.445903320313
782,83.19934318542481,17146.00814941406
783,80.76254280090332,15044.240102539063
784,82.2027027130127,16727.67205078125
